
3.991933E0,-1.887523E1
4.015661E0,-1.833653E1
4.000765E0,-1.777984E1
4.022611E0,-1.719888E1
4.027249E0,-1.666889E1
4.036375E0,-1.607743E1
4.053979E0,-1.549655E1
4.051261E0,-1.499634E1
4.059023E0,-1.442330E1
4.064271E0,-1.384591E1
4.068573E0,-1.335120E1
4.069122E0,-1.276376E1
4.069584E0,-1.223304E1
4.064104E0,-1.171870E1
4.065253E0,-1.114330E1
4.057962E0,-1.064738E1
4.056592E0,-1.011118E1
4.056821E0,-9.549418E0
4.056710E0,-9.081633E0
4.060181E0,-8.578141E0
4.065188E0,-8.053297E0
4.071615E0,-7.591570E0
4.083791E0,-7.083615E0
4.105131E0,-6.587378E0
4.130279E0,-6.145771E0
4.153938E0,-5.662563E0
4.183407E0,-5.195562E0
4.231956E0,-4.809788E0
4.292794E0,-4.374473E0
4.379540E0,-3.965866E0
4.517139E0,-3.650763E0
4.693185E0,-3.285758E0
4.907819E0,-2.989329E0
5.138853E0,-2.733169E0
5.472495E0,-2.464515E0
5.808747E0,-2.216405E0
6.143106E0,-1.979075E0
6.554865E0,-1.723316E0
6.937346E0,-1.491670E0
7.315958E0,-1.261768E0
7.761236E0,-1.007507E0
8.150420E0,-7.799033E-1
8.529967E0,-5.619703E-1
8.984705E0,-2.807867E-1
9.377228E0,-5.909932E-2
9.783971E0,1.739760E-1
1.025739E1,4.292772E-1
1.065861E1,6.558684E-1
1.106294E1,9.105184E-1
1.152203E1,1.160625E0
1.189558E1,1.375017E0
1.229826E1,1.622964E0
