-4.328594E0	-1.773640E1
-4.349524E0	-1.720254E1
-4.403897E0	-1.662720E1
-4.429209E0	-1.602883E1
-4.458802E0	-1.546435E1
-4.496837E0	-1.488723E1
-4.540052E0	-1.425839E1
-4.570169E0	-1.376687E1
-4.623023E0	-1.318284E1
-4.625849E0	-1.262826E1
-4.691757E0	-1.211730E1
-4.770726E0	-1.154489E1
-4.795779E0	-1.101864E1
-4.831091E0	-1.052898E1
-4.877414E0	-1.003389E1
-4.926936E0	-9.503520E0
-4.957852E0	-9.049926E0
-5.018945E0	-8.479612E0
-5.042244E0	-7.966749E0
-5.110095E0	-7.502411E0
-5.136355E0	-6.936552E0
-5.181378E0	-6.466126E0
-5.227290E0	-5.933791E0
-5.258694E0	-5.400069E0
-5.292190E0	-4.883863E0
-5.315773E0	-4.393901E0
-5.326435E0	-3.881411E0
-5.365424E0	-3.359882E0
-5.381373E0	-2.796922E0
-5.321939E0	-2.229615E0
-5.298491E0	-1.688060E0
-5.220091E0	-1.072944E0
-5.052408E0	-4.946909E-1
-4.864344E0	3.991937E-2
-4.555493E0	6.743026E-1
-4.184756E0	1.206622E0
-3.783744E0	1.720780E0
-2.989424E0	2.250327E0
-2.009762E0	2.779874E0
-1.162487E0	2.885784E0
-3.152121E-1	2.515101E0
3.996763E-1	2.064986E0
1.088087E0	1.403052E0
1.299906E0	5.822546E-1
1.564680E0	-2.470569E-4
1.564680E0	-5.562713E-1
1.299906E0	-1.297637E0
1.088087E0	-1.641843E0
7.174044E-1	-1.827184E0
2.672895E-1	-1.986048E0
-2.622574E-1	-2.118435E0
-8.712363E-1	-1.986048E0
-1.533170E0	-1.721275E0
-2.089194E0	-1.244682E0
-2.539309E0	-6.092260E-1
-2.804083E0	-2.385432E-1
