#multi:
	1.4/18.4			1.5/21.4			1.6/16			1.7/13.9			1.8 12.9			1.9 12.3			
t	x	y	v	x	y	v	x	y	v	x	y	v	x	y	v	x	y	v	
7.666636E-1										4.828048E0	-1.879548E1							
7.833302E-1										4.826655E0	-1.821447E1	3.389323E1						
7.999968E-1										4.831964E0	-1.766572E1	3.564543E1						
8.166634E-1										4.847051E0	-1.702646E1	3.652586E1						
8.333300E-1										4.850771E0	-1.644834E1	3.481504E1						
8.499966E-1										4.853042E0	-1.586598E1	3.625148E1						
8.666632E-1										4.873582E0	-1.524017E1	3.448225E1						
1.583327E0				8.529967E0	-5.619703E-1	2.916574E1				1.164613E1	4.508265E0	2.953684E1	4.973836E0	-1.157661E1	3.408541E1			
1.599994E0				8.984705E0	-2.807867E-1	2.955780E1				1.194519E1	4.849583E0	2.864916E1	4.961956E0	-1.099532E1	3.586426E1			
1.616660E0				9.377228E0	-5.909932E-2	2.758763E1				1.227397E1	5.227836E0		4.965484E0	-1.038117E1	3.469057E1			
1.633327E0				9.783971E0	1.739760E-1	3.019743E1							4.955898E0	-9.838990E0	3.266258E1			
1.649993E0				1.025739E1	4.292772E-1	2.995828E1							4.950644E0	-9.292521E0	3.480150E1			
1.666660E0				1.065861E1	6.558684E-1	2.815063E1							4.959524E0	-8.678951E0	3.381465E1			
1.683327E0				1.106294E1	9.105184E-1	3.000420E1							4.956991E0	-8.165388E0	3.190788E1			
1.699993E0				1.152203E1	1.160625E0	2.860337E1							4.972154E0	-7.615434E0	3.351426E1			
1.716660E0				1.189558E1	1.375017E0	2.710472E1							4.979603E0	-7.048480E0	3.160357E1			
1.733326E0				1.229826E1	1.622964E0	2.962221E1							4.990674E0	-6.562149E0	3.126641E1			
1.749993E0				1.274308E1	1.881680E0	2.775287E1							5.016686E0	-6.006930E0	3.261798E1			
1.766660E0				1.309344E1	2.095708E0	2.598496E1							5.056304E0	-5.476870E0	3.043201E1			
1.783326E0				1.347755E1	2.340808E0		4.690865E0	-1.901342E1					5.080422E0	-4.994538E0	3.007674E1			
1.799993E0							4.722875E0	-1.841653E1	3.296545E1				5.132944E0	-4.477249E0	3.103491E1			
1.816659E0							4.691613E0	-1.791458E1	3.370882E1				5.213286E0	-3.968613E0	2.849667E1			
1.833326E0							4.713376E0	-1.729295E1	3.427696E1				5.295584E0	-3.541391E0	2.835063E1			
1.849993E0							4.696494E0	-1.677203E1	3.296105E1				5.423840E0	-3.047350E0	2.903694E1			
1.866659E0							4.704120E0	-1.619429E1	3.529689E1				5.588903E0	-2.619012E0	2.708239E1			
1.883326E0							4.704091E0	-1.559549E1	3.409244E1				5.752214E0	-2.206449E0	2.855230E1			
1.899992E0							4.696483E0	-1.505791E1	3.267697E1				5.990830E0	-1.756306E0	2.908800E1			
1.916659E0							4.690114E0	-1.450635E1	3.465312E1				6.233980E0	-1.365011E0	2.805034E1			
1.933326E0							4.682111E0	-1.390290E1	3.330633E1				6.505474E0	-9.756775E-1	3.097802E1			
1.949992E0							4.685883E0	-1.339616E1	3.218363E1				6.837854E0	-5.273993E-1	3.090976E1			
1.966659E0							4.681430E0	-1.283011E1	3.483611E1				7.105130E0	-1.378383E-1	2.902094E1			
1.983325E0							4.686342E0	-1.223496E1	3.303671E1				7.413255E0	2.502253E-1	3.111464E1			
1.999992E0							4.676693E0	-1.172890E1	3.217327E1				7.739078E0	6.830095E-1	3.073616E1			
2.016659E0							4.668546E0	-1.116267E1	3.396895E1				8.027051E0	1.070546E0	3.004395E1			
2.033325E0							4.665934E0	-1.059666E1	3.224639E1				8.362685E0	1.466616E0	3.283894E1			
2.049992E0							4.658225E0	-1.008784E1	3.223131E1				8.723879E0	1.914725E0	3.133236E1			
2.066658E0							4.644717E0	-9.522498E0	3.305597E1				9.014494E0	2.282663E0	3.058922E1			
2.083325E0							4.638965E0	-8.986148E0	3.028115E1				9.349116E0	2.720168E0	3.269765E1			
2.099992E0							4.624008E0	-8.513342E0	3.067239E1				9.689992E0	3.138012E0	3.043965E1			
2.116658E0							4.622143E0	-7.963878E0	3.121576E1				1.000047E1	3.498148E0	3.144364E1			
